;coef;value
3967;índio;-0,03509623398070548
3968;índios;-0,06573862266143317
3969;índole;-0,0
3970;ítalo;0,10013188691636066
3971;óbitos;-0,0
3972;óleo;0,004934745908940283
3973;órgão;0,0
3974;órgãos;0,06677712792800254
3975;ônibus;0,017773816022324508
3976;última;0,1760106543036372
